Date,Hour,Station_ID,Energy_Consumed,Charging_Sessions,Temperature,Rainfall,Humidity,Weather,Traffic_Level,Latitude,Longitude
2025-02-28,22,NSK_ADGAON_NKA,39.59,3,10.3,0.0,40,Sunny,3,20.017,73.834
2025-02-28,23,NSK_MUMBAI_HWY,55.29,4,6.5,0.0,61,Sunny,4,19.954,73.765
2025-03-01,0,NSK_CITY_CENTER,45.65,4,23.3,0.0,86,Cloudy,3,19.988,73.771
2025-03-01,1,NSK_CITY_CENTER,39.57,3,18.8,0.0,37,Sunny,2,19.988,73.771
2025-03-01,2,NSK_MUMBAI_HWY,25.08,3,19.7,0.0,26,Clear,1,19.954,73.765
2025-03-01,3,NSK_CITY_CENTER,53.0,4,23.0,0.0,49,Sunny,3,19.988,73.771
2025-03-01,4,NSK_CITY_CENTER,52.01,5,25.0,0.0,70,Clear,3,19.988,73.771
2025-03-01,5,NSK_GANGAPUR_RD,39.54,3,25.7,0.0,47,Sunny,2,20.015,73.765
2025-03-01,6,NSK_MUMBAI_HWY,82.0,6,29.9,0.0,71,Sunny,6,19.954,73.765
2025-03-01,7,NSK_MUMBAI_HWY,59.22,4,30.4,0.0,51,Clear,4,19.954,73.765
2025-03-01,8,NSK_ADGAON_NKA,85.61,6,32.8,0.0,24,Sunny,6,20.017,73.834
2025-03-01,9,NSK_CITY_CENTER,112.92,8,34.6,0.0,73,Haze,8,19.988,73.771
2025-03-01,10,NSK_GANGAPUR_RD,114.96,10,40.4,0.0,60,Sunny,8,20.015,73.765
2025-03-01,11,NSK_CITY_CENTER,67.53,4,37.7,0.0,44,Clear,4,19.988,73.771
2025-03-01,12,NSK_MUMBAI_HWY,91.16,6,37.3,0.0,58,Clear,6,19.954,73.765
2025-03-01,13,NSK_MUMBAI_HWY,74.1,7,39.7,0.0,22,Sunny,5,19.954,73.765
2025-03-01,14,NSK_ADGAON_NKA,72.32,7,36.6,0.0,77,Clear,5,20.017,73.834
2025-03-01,15,NSK_MUMBAI_HWY,83.73,5,33.8,0.0,58,Haze,6,19.954,73.765
2025-03-01,16,NSK_MUMBAI_HWY,66.54,5,33.0,0.0,38,Cloudy,4,19.954,73.765
2025-03-01,17,NSK_CITY_CENTER,76.4,5,30.5,0.0,77,Haze,5,19.988,73.771
2025-03-01,18,NSK_GANGAPUR_RD,112.08,8,30.6,0.0,57,Cloudy,8,20.015,73.765
2025-03-01,19,NSK_GANGAPUR_RD,118.16,10,24.1,0.0,58,Sunny,9,20.015,73.765
2025-03-01,20,NSK_ADGAON_NKA,127.2,11,23.6,0.0,22,Clear,10,20.017,73.834
2025-03-01,21,NSK_MUMBAI_HWY,79.75,7,20.4,0.0,45,Sunny,6,19.954,73.765
2025-03-01,22,NSK_GANGAPUR_RD,57.69,6,20.6,0.0,24,Sunny,4,20.015,73.765
2025-03-01,23,NSK_MUMBAI_HWY,70.95,5,20.5,0.0,72,Sunny,5,19.954,73.765
2025-03-02,0,NSK_MUMBAI_HWY,24.93,1,19.3,0.0,77,Clear,1,19.954,73.765
2025-03-02,1,NSK_ADGAON_NKA,49.31,4,17.9,0.0,51,Sunny,3,20.017,73.834
2025-03-02,2,NSK_ADGAON_NKA,52.13,4,18.5,0.0,79,Cloudy,3,20.017,73.834
2025-03-02,3,NSK_ADGAON_NKA,36.87,4,21.0,0.0,51,Haze,2,20.017,73.834
2025-03-02,4,NSK_GANGAPUR_RD,49.03,3,22.9,0.0,38,Clear,3,20.015,73.765
2025-03-02,5,NSK_MUMBAI_HWY,41.34,4,26.8,0.0,38,Sunny,2,19.954,73.765
2025-03-02,6,NSK_MUMBAI_HWY,71.14,6,26.7,0.0,58,Sunny,5,19.954,73.765
2025-03-02,7,NSK_GANGAPUR_RD,70.92,6,32.8,0.0,26,Sunny,5,20.015,73.765
2025-03-02,8,NSK_GANGAPUR_RD,61.04,6,33.8,0.0,60,Sunny,4,20.015,73.765
2025-03-02,9,NSK_GANGAPUR_RD,129.05,9,31.0,0.0,39,Clear,10,20.015,73.765
2025-03-02,10,NSK_ADGAON_NKA,117.48,9,34.5,0.0,23,Clear,9,20.017,73.834
2025-03-02,11,NSK_ADGAON_NKA,88.51,7,38.6,0.0,21,Sunny,6,20.017,73.834
2025-03-02,12,NSK_CITY_CENTER,81.3,5,36.0,0.0,89,Haze,5,19.988,73.771
2025-03-02,13,NSK_ADGAON_NKA,86.63,7,39.4,0.0,47,Clear,6,20.017,73.834
2025-03-02,14,NSK_CITY_CENTER,73.95,6,39.6,0.0,50,Sunny,5,19.988,73.771
2025-03-02,15,NSK_GANGAPUR_RD,79.06,5,34.7,0.0,64,Sunny,5,20.015,73.765
2025-03-02,16,NSK_MUMBAI_HWY,74.99,5,32.3,0.0,33,Clear,5,19.954,73.765
2025-03-02,17,NSK_CITY_CENTER,75.47,6,33.3,0.0,42,Sunny,5,19.988,73.771
2025-03-02,18,NSK_GANGAPUR_RD,126.36,10,27.5,0.0,74,Sunny,10,20.015,73.765
2025-03-02,19,NSK_ADGAON_NKA,115.69,9,24.6,0.0,70,Sunny,9,20.017,73.834
2025-03-02,20,NSK_ADGAON_NKA,113.26,10,25.2,0.0,44,Sunny,9,20.017,73.834
2025-03-02,21,NSK_GANGAPUR_RD,73.58,7,19.4,0.0,79,Sunny,5,20.015,73.765
2025-03-02,22,NSK_ADGAON_NKA,83.96,5,20.5,0.0,59,Sunny,6,20.017,73.834
2025-03-02,23,NSK_MUMBAI_HWY,84.95,6,19.3,0.0,33,Sunny,6,19.954,73.765
2025-03-03,0,NSK_GANGAPUR_RD,23.33,3,14.9,0.0,34,Sunny,1,20.015,73.765
2025-03-03,1,NSK_MUMBAI_HWY,33.97,4,18.1,0.0,50,Sunny,2,19.954,73.765
2025-03-03,2,NSK_ADGAON_NKA,40.11,2,18.3,0.0,63,Cloudy,2,20.017,73.834
2025-03-03,3,NSK_ADGAON_NKA,27.41,2,24.1,0.0,75,Clear,1,20.017,73.834
2025-03-03,4,NSK_GANGAPUR_RD,17.88,3,23.4,0.0,22,Sunny,0,20.015,73.765
2025-03-03,5,NSK_MUMBAI_HWY,21.37,2,24.3,0.0,71,Sunny,0,19.954,73.765
2025-03-03,6,NSK_ADGAON_NKA,50.73,5,28.4,0.0,52,Sunny,3,20.017,73.834
2025-03-03,7,NSK_MUMBAI_HWY,62.73,6,33.3,0.0,81,Sunny,4,19.954,73.765
2025-03-03,8,NSK_ADGAON_NKA,77.53,6,32.5,0.0,52,Clear,5,20.017,73.834
2025-03-03,9,NSK_MUMBAI_HWY,125.16,10,40.4,0.0,63,Sunny,9,19.954,73.765
2025-03-03,10,NSK_CITY_CENTER,108.95,7,36.3,0.0,42,Sunny,8,19.988,73.771
2025-03-03,11,NSK_CITY_CENTER,77.05,5,38.9,0.0,77,Clear,5,19.988,73.771
2025-03-03,12,NSK_GANGAPUR_RD,65.23,6,39.7,0.0,78,Sunny,4,20.015,73.765
2025-03-03,13,NSK_ADGAON_NKA,51.33,4,39.7,0.0,59,Sunny,3,20.017,73.834
2025-03-03,14,NSK_MUMBAI_HWY,68.21,5,36.9,0.0,65,Clear,4,19.954,73.765
2025-03-03,15,NSK_MUMBAI_HWY,69.66,6,36.5,0.0,69,Sunny,4,19.954,73.765
2025-03-03,16,NSK_CITY_CENTER,56.69,4,31.4,0.0,46,Sunny,3,19.988,73.771
2025-03-03,17,NSK_ADGAON_NKA,48.57,4,31.1,0.0,53,Sunny,3,20.017,73.834
2025-03-03,18,NSK_GANGAPUR_RD,115.55,8,29.9,0.0,49,Sunny,9,20.015,73.765
2025-03-03,19,NSK_CITY_CENTER,118.99,9,25.8,0.0,37,Clear,9,19.988,73.771
2025-03-03,20,NSK_ADGAON_NKA,112.61,10,23.8,0.0,21,Cloudy,9,20.017,73.834
2025-03-03,21,NSK_MUMBAI_HWY,62.19,6,22.0,0.0,41,Sunny,4,19.954,73.765
2025-03-03,22,NSK_MUMBAI_HWY,71.54,6,21.1,0.0,26,Cloudy,5,19.954,73.765
2025-03-03,23,NSK_ADGAON_NKA,68.71,4,21.4,0.0,83,Clear,5,20.017,73.834
2025-03-04,0,NSK_GANGAPUR_RD,36.46,2,18.6,0.0,25,Clear,2,20.015,73.765
2025-03-04,1,NSK_ADGAON_NKA,15.92,1,22.4,0.0,25,Sunny,0,20.017,73.834
2025-03-04,2,NSK_CITY_CENTER,41.41,3,19.6,0.0,39,Cloudy,2,19.988,73.771
2025-03-04,3,NSK_GANGAPUR_RD,34.35,3,20.6,0.0,46,Cloudy,2,20.015,73.765
2025-03-04,4,NSK_CITY_CENTER,42.82,5,22.3,0.0,85,Cloudy,2,19.988,73.771
2025-03-04,5,NSK_GANGAPUR_RD,23.15,1,28.5,0.0,23,Cloudy,0,20.015,73.765
2025-03-04,6,NSK_GANGAPUR_RD,63.35,6,27.5,0.0,88,Sunny,4,20.015,73.765
2025-03-04,7,NSK_MUMBAI_HWY,64.13,6,30.6,0.0,37,Sunny,4,19.954,73.765
2025-03-04,8,NSK_MUMBAI_HWY,53.98,3,33.7,0.0,67,Cloudy,3,19.954,73.765
2025-03-04,9,NSK_CITY_CENTER,101.5,9,39.7,0.0,26,Sunny,7,19.988,73.771
2025-03-04,10,NSK_ADGAON_NKA,112.15,9,36.1,0.0,48,Clear,8,20.017,73.834
2025-03-04,11,NSK_CITY_CENTER,74.77,6,39.5,0.0,51,Clear,5,19.988,73.771
2025-03-04,12,NSK_CITY_CENTER,74.89,6,38.3,0.0,47,Cloudy,5,19.988,73.771
2025-03-04,13,NSK_ADGAON_NKA,53.34,5,34.8,0.0,87,Sunny,3,20.017,73.834
2025-03-04,14,NSK_GANGAPUR_RD,75.54,6,35.2,0.0,43,Haze,5,20.015,73.765
2025-03-04,15,NSK_ADGAON_NKA,51.25,4,35.7,0.0,58,Sunny,3,20.017,73.834
2025-03-04,16,NSK_GANGAPUR_RD,80.09,6,33.3,0.0,88,Haze,5,20.015,73.765
2025-03-04,17,NSK_GANGAPUR_RD,66.25,4,28.5,0.0,87,Sunny,4,20.015,73.765
2025-03-04,18,NSK_CITY_CENTER,91.73,6,25.6,0.0,43,Clear,7,19.988,73.771
2025-03-04,19,NSK_ADGAON_NKA,90.39,7,23.6,0.0,27,Cloudy,7,20.017,73.834
2025-03-04,20,NSK_MUMBAI_HWY,118.34,9,24.1,0.0,60,Sunny,9,19.954,73.765
2025-03-04,21,NSK_MUMBAI_HWY,63.96,4,15.4,0.0,70,Sunny,5,19.954,73.765
2025-03-04,22,NSK_GANGAPUR_RD,51.82,5,17.6,0.0,21,Sunny,3,20.015,73.765
2025-03-04,23,NSK_ADGAON_NKA,71.4,6,17.4,0.0,43,Sunny,5,20.017,73.834
2025-03-05,0,NSK_CITY_CENTER,27.12,2,17.3,0.0,79,Sunny,1,19.988,73.771
2025-03-05,1,NSK_MUMBAI_HWY,27.03,2,18.1,0.0,52,Haze,1,19.954,73.765
2025-03-05,2,NSK_CITY_CENTER,27.63,1,20.3,0.0,45,Cloudy,1,19.988,73.771
2025-03-05,3,NSK_GANGAPUR_RD,18.7,2,22.5,0.0,76,Sunny,0,20.015,73.765
2025-03-05,4,NSK_CITY_CENTER,14.59,2,26.6,0.0,75,Clear,0,19.988,73.771
2025-03-05,5,NSK_GANGAPUR_RD,39.04,2,25.2,0.0,41,Sunny,2,20.015,73.765
2025-03-05,6,NSK_ADGAON_NKA,76.87,7,26.9,0.0,77,Sunny,5,20.017,73.834
2025-03-05,7,NSK_GANGAPUR_RD,55.19,5,32.2,0.0,31,Sunny,3,20.015,73.765
2025-03-05,8,NSK_ADGAON_NKA,58.36,4,34.5,0.0,33,Sunny,3,20.017,73.834
2025-03-05,9,NSK_CITY_CENTER,110.35,7,35.5,0.0,84,Clear,8,19.988,73.771
2025-03-05,10,NSK_ADGAON_NKA,112.73,9,35.0,0.0,65,Sunny,8,20.017,73.834
2025-03-05,11,NSK_MUMBAI_HWY,72.87,7,38.7,0.0,71,Sunny,5,19.954,73.765
2025-03-05,12,NSK_GANGAPUR_RD,53.23,4,41.4,0.0,52,Sunny,3,20.015,73.765
2025-03-05,13,NSK_CITY_CENTER,77.3,5,36.9,0.0,86,Cloudy,5,19.988,73.771
2025-03-05,14,NSK_ADGAON_NKA,52.26,3,36.6,0.0,55,Clear,3,20.017,73.834
2025-03-05,15,NSK_CITY_CENTER,56.78,5,34.7,0.0,75,Clear,3,19.988,73.771
2025-03-05,16,NSK_ADGAON_NKA,77.11,6,32.0,0.0,83,Clear,5,20.017,73.834
2025-03-05,17,NSK_MUMBAI_HWY,55.36,4,31.2,0.0,80,Haze,3,19.954,73.765
2025-03-05,18,NSK_GANGAPUR_RD,112.51,10,33.3,0.0,87,Sunny,8,20.015,73.765
2025-03-05,19,NSK_GANGAPUR_RD,111.26,7,24.2,0.0,30,Sunny,9,20.015,73.765
2025-03-05,20,NSK_CITY_CENTER,110.55,9,23.5,0.0,75,Clear,9,19.988,73.771
2025-03-05,21,NSK_MUMBAI_HWY,57.28,4,20.6,0.0,25,Sunny,4,19.954,73.765
2025-03-05,22,NSK_CITY_CENTER,49.79,5,18.5,0.0,63,Sunny,3,19.988,73.771
2025-03-05,23,NSK_GANGAPUR_RD,60.2,5,16.9,0.0,67,Sunny,4,20.015,73.765
2025-03-06,0,NSK_GANGAPUR_RD,37.88,3,17.5,0.0,69,Clear,2,20.015,73.765
2025-03-06,1,NSK_ADGAON_NKA,41.31,2,19.4,0.0,76,Cloudy,2,20.017,73.834
2025-03-06,2,NSK_ADGAON_NKA,38.88,4,20.7,0.0,75,Sunny,2,20.017,73.834
2025-03-06,3,NSK_ADGAON_NKA,12.02,0,21.3,0.0,72,Sunny,0,20.017,73.834
2025-03-06,4,NSK_ADGAON_NKA,13.42,2,23.6,0.0,34,Clear,0,20.017,73.834
2025-03-06,5,NSK_CITY_CENTER,12.37,0,24.8,0.0,71,Haze,0,19.988,73.771
2025-03-06,6,NSK_GANGAPUR_RD,78.74,5,29.7,0.0,89,Sunny,5,20.015,73.765
2025-03-06,7,NSK_ADGAON_NKA,49.2,5,32.8,0.0,35,Sunny,3,20.017,73.834
2025-03-06,8,NSK_CITY_CENTER,52.19,4,35.0,0.0,41,Sunny,3,19.988,73.771
2025-03-06,9,NSK_CITY_CENTER,121.46,10,35.0,0.0,79,Sunny,9,19.988,73.771
2025-03-06,10,NSK_CITY_CENTER,112.12,8,34.4,0.0,37,Sunny,8,19.988,73.771
2025-03-06,11,NSK_MUMBAI_HWY,54.06,3,38.6,0.0,85,Clear,3,19.954,73.765
2025-03-06,12,NSK_ADGAON_NKA,74.3,6,36.3,0.0,65,Haze,5,20.017,73.834
2025-03-06,13,NSK_ADGAON_NKA,77.33,5,39.3,0.0,37,Clear,5,20.017,73.834
2025-03-06,14,NSK_MUMBAI_HWY,71.1,5,38.8,0.0,51,Haze,4,19.954,73.765
2025-03-06,15,NSK_ADGAON_NKA,79.82,6,33.0,0.0,58,Clear,5,20.017,73.834
2025-03-06,16,NSK_MUMBAI_HWY,53.19,5,32.4,0.0,47,Cloudy,3,19.954,73.765
2025-03-06,17,NSK_ADGAON_NKA,67.23,6,32.4,0.0,49,Cloudy,4,20.017,73.834
2025-03-06,18,NSK_CITY_CENTER,98.38,8,30.8,0.0,42,Clear,7,19.988,73.771
2025-03-06,19,NSK_CITY_CENTER,105.12,8,27.1,0.0,31,Sunny,8,19.988,73.771
2025-03-06,20,NSK_ADGAON_NKA,112.75,8,26.6,0.0,39,Sunny,9,20.017,73.834
2025-03-06,21,NSK_CITY_CENTER,57.88,4,21.9,0.0,73,Clear,4,19.988,73.771
2025-03-06,22,NSK_ADGAON_NKA,61.55,5,22.0,0.0,29,Clear,4,20.017,73.834
2025-03-06,23,NSK_MUMBAI_HWY,58.96,5,17.8,0.0,87,Sunny,4,19.954,73.765
2025-03-07,0,NSK_CITY_CENTER,21.09,2,17.4,0.0,84,Clear,1,19.988,73.771
2025-03-07,1,NSK_CITY_CENTER,16.88,1,17.7,0.0,85,Sunny,0,19.988,73.771
2025-03-07,2,NSK_ADGAON_NKA,23.71,2,17.5,0.0,56,Sunny,1,20.017,73.834
2025-03-07,3,NSK_GANGAPUR_RD,23.87,3,18.2,0.0,76,Sunny,1,20.015,73.765
2025-03-07,4,NSK_MUMBAI_HWY,36.17,3,22.6,0.0,41,Clear,2,19.954,73.765
2025-03-07,5,NSK_MUMBAI_HWY,23.96,2,24.6,0.0,43,Sunny,1,19.954,73.765
2025-03-07,6,NSK_GANGAPUR_RD,74.77,6,29.8,0.0,73,Sunny,5,20.015,73.765
2025-03-07,7,NSK_GANGAPUR_RD,62.34,6,31.4,0.0,83,Sunny,4,20.015,73.765
2025-03-07,8,NSK_CITY_CENTER,73.08,5,32.0,0.0,29,Sunny,5,19.988,73.771
2025-03-07,9,NSK_GANGAPUR_RD,100.59,8,35.7,0.0,49,Sunny,7,20.015,73.765
2025-03-07,10,NSK_CITY_CENTER,124.32,9,36.7,0.0,25,Sunny,9,19.988,73.771
2025-03-07,11,NSK_ADGAON_NKA,71.4,7,39.5,0.0,45,Sunny,4,20.017,73.834
2025-03-07,12,NSK_GANGAPUR_RD,62.28,4,39.6,0.0,46,Haze,4,20.015,73.765
2025-03-07,13,NSK_MUMBAI_HWY,67.16,6,41.3,0.0,31,Clear,4,19.954,73.765
2025-03-07,14,NSK_GANGAPUR_RD,66.34,4,36.2,0.0,30,Sunny,4,20.015,73.765
2025-03-07,15,NSK_GANGAPUR_RD,54.66,5,36.5,0.0,63,Clear,3,20.015,73.765
2025-03-07,16,NSK_CITY_CENTER,69.05,5,36.2,0.0,70,Clear,4,19.988,73.771
2025-03-07,17,NSK_ADGAON_NKA,60.77,4,28.9,0.0,31,Sunny,4,20.017,73.834
2025-03-07,18,NSK_CITY_CENTER,98.96,7,30.7,0.0,76,Clear,7,19.988,73.771
2025-03-07,19,NSK_GANGAPUR_RD,98.86,8,24.9,0.0,63,Sunny,7,20.015,73.765
2025-03-07,20,NSK_MUMBAI_HWY,113.75,8,21.7,0.0,60,Sunny,9,19.954,73.765
2025-03-07,21,NSK_CITY_CENTER,70.55,6,18.4,0.0,45,Sunny,5,19.988,73.771
2025-03-07,22,NSK_CITY_CENTER,57.11,5,18.6,0.0,74,Cloudy,4,19.988,73.771
2025-03-07,23,NSK_MUMBAI_HWY,68.82,6,17.7,0.0,72,Clear,5,19.954,73.765
2025-03-08,0,NSK_CITY_CENTER,40.91,2,20.2,0.0,86,Sunny,2,19.988,73.771
2025-03-08,1,NSK_ADGAON_NKA,53.06,3,20.4,0.0,28,Sunny,3,20.017,73.834
2025-03-08,2,NSK_MUMBAI_HWY,41.94,3,16.6,0.0,27,Sunny,3,19.954,73.765
2025-03-08,3,NSK_CITY_CENTER,50.53,4,22.9,0.0,24,Sunny,3,19.988,73.771
2025-03-08,4,NSK_CITY_CENTER,34.79,4,22.1,0.0,56,Clear,2,19.988,73.771
2025-03-08,5,NSK_CITY_CENTER,32.5,3,28.1,0.0,62,Sunny,1,19.988,73.771
2025-03-08,6,NSK_ADGAON_NKA,83.43,6,29.1,0.0,89,Cloudy,6,20.017,73.834
2025-03-08,7,NSK_ADGAON_NKA,58.77,4,30.1,0.0,74,Sunny,4,20.017,73.834
2025-03-08,8,NSK_CITY_CENTER,67.82,5,34.2,0.0,60,Sunny,4,19.988,73.771
2025-03-08,9,NSK_GANGAPUR_RD,124.41,8,34.2,0.0,81,Clear,9,20.015,73.765
2025-03-08,10,NSK_GANGAPUR_RD,114.67,10,37.9,0.0,69,Sunny,8,20.015,73.765
2025-03-08,11,NSK_ADGAON_NKA,80.23,6,34.5,0.0,75,Sunny,5,20.017,73.834
2025-03-08,12,NSK_MUMBAI_HWY,71.31,6,35.2,0.0,52,Sunny,5,19.954,73.765
2025-03-08,13,NSK_MUMBAI_HWY,85.41,6,35.6,0.0,36,Clear,6,19.954,73.765
2025-03-08,14,NSK_ADGAON_NKA,71.04,6,38.8,0.0,77,Clear,4,20.017,73.834
2025-03-08,15,NSK_ADGAON_NKA,89.01,8,36.7,0.0,86,Sunny,6,20.017,73.834
2025-03-08,16,NSK_MUMBAI_HWY,82.96,7,29.3,0.0,74,Sunny,6,19.954,73.765
2025-03-08,17,NSK_ADGAON_NKA,62.65,5,31.5,0.0,48,Haze,4,20.017,73.834
2025-03-08,18,NSK_MUMBAI_HWY,118.16,8,30.4,0.0,89,Clear,9,19.954,73.765
2025-03-08,19,NSK_ADGAON_NKA,116.52,10,28.9,0.0,28,Sunny,9,20.017,73.834
2025-03-08,20,NSK_CITY_CENTER,115.53,9,20.5,0.0,30,Haze,9,19.988,73.771
2025-03-08,21,NSK_ADGAON_NKA,68.04,4,18.6,0.0,76,Sunny,5,20.017,73.834
2025-03-08,22,NSK_GANGAPUR_RD,85.6,8,21.7,0.0,88,Sunny,6,20.015,73.765
2025-03-08,23,NSK_CITY_CENTER,72.38,6,16.6,0.0,21,Clear,5,19.988,73.771
2025-03-09,0,NSK_MUMBAI_HWY,45.57,4,15.2,0.0,40,Sunny,3,19.954,73.765
2025-03-09,1,NSK_MUMBAI_HWY,32.65,3,18.9,0.0,64,Sunny,2,19.954,73.765
2025-03-09,2,NSK_GANGAPUR_RD,27.39,3,15.1,0.0,40,Sunny,1,20.015,73.765
2025-03-09,3,NSK_CITY_CENTER,33.56,4,20.5,0.0,86,Clear,2,19.988,73.771
2025-03-09,4,NSK_GANGAPUR_RD,40.75,3,24.8,0.0,58,Cloudy,2,20.015,73.765
2025-03-09,5,NSK_ADGAON_NKA,38.76,2,29.0,0.0,58,Clear,2,20.017,73.834
2025-03-09,6,NSK_GANGAPUR_RD,69.46,5,29.1,0.0,61,Sunny,5,20.015,73.765
2025-03-09,7,NSK_GANGAPUR_RD,82.03,7,33.5,0.0,78,Clear,6,20.015,73.765
2025-03-09,8,NSK_ADGAON_NKA,60.72,5,33.4,0.0,69,Sunny,4,20.017,73.834
2025-03-09,9,NSK_MUMBAI_HWY,111.49,9,33.3,0.0,29,Sunny,8,19.954,73.765
2025-03-09,10,NSK_GANGAPUR_RD,109.97,8,36.2,0.0,27,Clear,8,20.015,73.765
2025-03-09,11,NSK_MUMBAI_HWY,86.8,6,37.0,0.0,22,Sunny,6,19.954,73.765
2025-03-09,12,NSK_CITY_CENTER,95.23,7,45.7,0.0,65,Sunny,6,19.988,73.771
2025-03-09,13,NSK_ADGAON_NKA,62.55,5,37.9,0.0,70,Sunny,4,20.017,73.834
2025-03-09,14,NSK_GANGAPUR_RD,85.21,8,33.3,0.0,72,Cloudy,6,20.015,73.765
2025-03-09,15,NSK_GANGAPUR_RD,73.64,5,36.0,0.0,60,Sunny,5,20.015,73.765
2025-03-09,16,NSK_CITY_CENTER,72.43,5,32.7,0.0,85,Haze,5,19.988,73.771
2025-03-09,17,NSK_CITY_CENTER,77.38,6,26.1,0.0,39,Haze,5,19.988,73.771
2025-03-09,18,NSK_MUMBAI_HWY,129.31,11,26.9,0.0,24,Sunny,10,19.954,73.765
2025-03-09,19,NSK_ADGAON_NKA,128.98,11,25.4,0.0,49,Cloudy,10,20.017,73.834
2025-03-09,20,NSK_GANGAPUR_RD,131.05,10,22.7,0.0,22,Sunny,10,20.015,73.765
2025-03-09,21,NSK_ADGAON_NKA,67.65,4,19.0,0.0,34,Cloudy,5,20.017,73.834
2025-03-09,22,NSK_MUMBAI_HWY,55.25,3,17.6,0.0,33,Sunny,4,19.954,73.765
2025-03-09,23,NSK_CITY_CENTER,79.01,7,18.1,0.0,46,Clear,6,19.988,73.771
2025-03-10,0,NSK_GANGAPUR_RD,28.61,3,17.1,0.0,47,Haze,1,20.015,73.765
2025-03-10,1,NSK_ADGAON_NKA,19.12,2,15.2,0.0,87,Clear,1,20.017,73.834
2025-03-10,2,NSK_ADGAON_NKA,11.88,0,20.5,0.0,57,Clear,0,20.017,73.834
2025-03-10,3,NSK_MUMBAI_HWY,37.27,4,20.4,0.0,74,Sunny,2,19.954,73.765
2025-03-10,4,NSK_ADGAON_NKA,33.72,4,16.6,0.0,45,Sunny,2,20.017,73.834
2025-03-10,5,NSK_ADGAON_NKA,42.42,5,26.4,0.0,29,Sunny,2,20.017,73.834
2025-03-10,6,NSK_CITY_CENTER,73.48,5,25.8,0.0,76,Sunny,5,19.988,73.771
2025-03-10,7,NSK_CITY_CENTER,64.81,5,29.1,0.0,39,Haze,4,19.988,73.771
2025-03-10,8,NSK_GANGAPUR_RD,66.31,4,36.3,0.0,43,Sunny,4,20.015,73.765
2025-03-10,9,NSK_GANGAPUR_RD,96.7,6,35.0,0.0,34,Sunny,7,20.015,73.765
2025-03-10,10,NSK_ADGAON_NKA,101.36,8,37.3,0.0,20,Clear,7,20.017,73.834
2025-03-10,11,NSK_MUMBAI_HWY,75.2,7,36.0,0.0,51,Sunny,5,19.954,73.765
2025-03-10,12,NSK_CITY_CENTER,65.18,4,36.5,0.0,29,Sunny,4,19.988,73.771
2025-03-10,13,NSK_MUMBAI_HWY,62.34,6,39.0,0.0,82,Clear,4,19.954,73.765
2025-03-10,14,NSK_GANGAPUR_RD,76.11,5,36.2,0.0,37,Sunny,5,20.015,73.765
2025-03-10,15,NSK_CITY_CENTER,51.46,4,34.3,0.0,43,Sunny,3,19.988,73.771
2025-03-10,16,NSK_CITY_CENTER,58.21,5,34.8,0.0,32,Cloudy,3,19.988,73.771
2025-03-10,17,NSK_MUMBAI_HWY,54.47,5,30.7,0.0,38,Haze,3,19.954,73.765
2025-03-10,18,NSK_CITY_CENTER,104.41,8,24.0,0.0,76,Clear,8,19.988,73.771
2025-03-10,19,NSK_ADGAON_NKA,94.82,6,28.3,0.0,38,Sunny,7,20.017,73.834
2025-03-10,20,NSK_GANGAPUR_RD,111.08,8,21.5,0.0,48,Sunny,9,20.015,73.765
2025-03-10,21,NSK_ADGAON_NKA,59.56,4,20.6,0.0,37,Clear,4,20.017,73.834
2025-03-10,22,NSK_GANGAPUR_RD,45.83,5,21.0,0.0,64,Cloudy,3,20.015,73.765
2025-03-10,23,NSK_ADGAON_NKA,70.28,6,16.9,0.0,61,Haze,5,20.017,73.834
2025-03-11,0,NSK_CITY_CENTER,16.19,1,18.4,0.0,23,Sunny,0,19.988,73.771
2025-03-11,1,NSK_CITY_CENTER,41.41,2,19.8,0.0,21,Sunny,2,19.988,73.771
2025-03-11,2,NSK_CITY_CENTER,21.41,1,19.9,0.0,80,Sunny,1,19.988,73.771
2025-03-11,3,NSK_ADGAON_NKA,15.95,3,19.4,0.0,44,Sunny,0,20.017,73.834
2025-03-11,4,NSK_MUMBAI_HWY,16.28,2,26.5,0.0,72,Cloudy,0,19.954,73.765
2025-03-11,5,NSK_CITY_CENTER,44.24,5,25.6,0.0,35,Sunny,2,19.988,73.771
2025-03-11,6,NSK_CITY_CENTER,73.27,6,26.9,0.0,29,Sunny,5,19.988,73.771
2025-03-11,7,NSK_CITY_CENTER,62.23,5,27.3,0.0,80,Sunny,4,19.988,73.771
2025-03-11,8,NSK_CITY_CENTER,54.45,3,32.0,0.0,22,Sunny,3,19.988,73.771
2025-03-11,9,NSK_MUMBAI_HWY,111.1,8,37.2,0.0,57,Sunny,8,19.954,73.765
2025-03-11,10,NSK_MUMBAI_HWY,111.09,9,36.6,0.0,43,Sunny,8,19.954,73.765
2025-03-11,11,NSK_ADGAON_NKA,78.98,5,37.0,0.0,60,Haze,5,20.017,73.834
2025-03-11,12,NSK_ADGAON_NKA,58.11,6,35.5,0.0,50,Haze,3,20.017,73.834
2025-03-11,13,NSK_CITY_CENTER,52.73,4,39.8,0.0,34,Cloudy,3,19.988,73.771
2025-03-11,14,NSK_CITY_CENTER,78.32,6,35.0,0.0,57,Sunny,5,19.988,73.771
2025-03-11,15,NSK_GANGAPUR_RD,81.72,6,37.5,0.0,79,Sunny,5,20.015,73.765
